variant_label,replicate_index,k10_total,frequency_rubric_mean,evidence_relevance_mean,hallucination,details,report_path,raw_grader_response
prompt_alternative_rhetoric,3,30,3,3.3,FALSE,"The diary shows frequent anxiety, tiredness, and restlessness, with sporadic hopelessness and depression. Evidence largely supports the high frequency of nervousness and fatigue, but key items like hopelessness and worthlessness lack evidence. The report is largely grounded, though references to extreme restlessness and inability to calm down are less directly supported. Overall, the analysis captures core distress themes but understates the lack of data for some symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_185256.html,"{""frequency_rubric_per_item"":[5,5,5,1,4,3,2,1,3,1],""frequency_rubric_mean"":3.00,""evidence_relevance_per_item"":[5,5,2,1,4,5,4,1,5,1],""evidence_relevance_mean"":3.30,""hallucination"":false,""details"":""The diary shows frequent anxiety, tiredness, and restlessness, with sporadic hopelessness and depression. Evidence largely supports the high frequency of nervousness and fatigue, but key items like hopelessness and worthlessness lack evidence. The report is largely grounded, though references to extreme restlessness and inability to calm down are less directly supported. Overall, the analysis captures core distress themes but understates the lack of data for some symptoms.""}"
prompt_alternative_rhetoric,4,37,3.1,4.2,FALSE,"The report aligns evidence with themes in most items but mismatches item ordering and omits a score for worthlessness, reducing overall transparency.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_185353.html,"{
  ""frequency_rubric_per_item"": [2,4,2,3,4,2,4,5,4,1],
  ""frequency_rubric_mean"": 3.10,
  ""evidence_relevance_per_item"": [5,5,4,4,5,3,5,5,5,1],
  ""evidence_relevance_mean"": 4.30,
  ""hallucination"": false,
  ""details"": ""The report aligns evidence with themes in most items but mismatches item ordering and omits a score for worthlessness, reducing overall transparency.""
}"
prompt_alternative_rhetoric,5,26,2,2.2,FALSE,"The report robustly captures fatigue and anxiety frequency with clear evidence, but many items have no supporting data, limiting completeness. Evidence relevance is high where evidence is provided. Overall, the analysis aligns with diary content but leaves gaps that weaken its diagnostic value.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_185458.html,"{
  ""frequency_rubric_per_item"": [4,4,1,1,1,1,3,1,3,1],
  ""frequency_rubric_mean"": 2.00,
  ""evidence_relevance_per_item"": [4,4,1,1,1,1,4,1,4,1],
  ""evidence_relevance_mean"": 2.20,
  ""hallucination"": false,
  ""details"": ""The report robustly captures fatigue and anxiety frequency with clear evidence, but many items have no supporting data, limiting completeness. Evidence relevance is high where evidence is provided. Overall, the analysis aligns with diary content but leaves gaps that weaken its diagnostic value.""
}"
prompt_alternative_rhetoric,6,27,2,2.8,FALSE,"Report reflects low to moderate evidence for most items and expresses uncertainty in several. Frequencies appear loosely matched to diary entries, though many item scores may be under‑specified.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_185546.html,"{""frequency_rubric_per_item"":[4,2,1,1,3,1,1,1,3,3],""frequency_rubric_mean"":2.00,""evidence_relevance_per_item"":[4,4,1,1,4,1,4,1,4,4],""evidence_relevance_mean"":2.80,""hallucination"":false,""details"":""Report reflects low to moderate evidence for most items and expresses uncertainty in several. Frequencies appear loosely matched to diary entries, though many item scores may be under‑specified.""}"
prompt_alternative_rhetoric,7,26,2.8,3.8,FALSE,"The report correctly cites evidence for key symptoms but often lacks sufficient breadth to justify high frequency scores, especially for items without any quoted examples. While the overall K10 score is plausible, the incomplete evidence for several items weakens the reliability of the per‑item ratings. The summary is concise yet highlights the need for more comprehensive supporting quotes.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_185700.html,"{
  ""frequency_rubric_per_item"": [5,4,4,1,1,4,3,1,4,1],
  ""frequency_rubric_mean"": 2.80,
  ""evidence_relevance_per_item"": [5,5,5,2,2,5,5,2,5,2],
  ""evidence_relevance_mean"": 3.80,
  ""hallucination"": false,
  ""details"": ""The report correctly cites evidence for key symptoms but often lacks sufficient breadth to justify high frequency scores, especially for items without any quoted examples. While the overall K10 score is plausible, the incomplete evidence for several items weakens the reliability of the per‑item ratings. The summary is concise yet highlights the need for more comprehensive supporting quotes.""
}"
prompt_alternative_rhetoric,8,26,2.1,2.5,FALSE,The report adequately cites repeated themes for anxiety and fatigue but under‑documents restlessness and hopelessness; bullet evidence aligns with journal for most scored items. Overall no clear fabrication is evident.,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_185744.html,"{""frequency_rubric_per_item"":[3,4,1,1,1,3,3,1,3,1],""frequency_rubric_mean"":2.10,""evidence_relevance_per_item"":[4,4,1,1,1,4,4,1,4,1],""evidence_relevance_mean"":2.50,""hallucination"":false,""details"":""The report adequately cites repeated themes for anxiety and fatigue but under‑documents restlessness and hopelessness; bullet evidence aligns with journal for most scored items. Overall no clear fabrication is evident.""}"
prompt_alternative_rhetoric,9,27,2.5,2.5,FALSE,"The report accurately reflects diary entries for most items, but omits evidence for items 3,4,5,8,10, affecting clarity; overall the frequency estimates are moderate, with anxiety prominent.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_185837.html,"{
  ""frequency_rubric_per_item"": [4,5,3,1,1,3,3,1,3,1],
  ""frequency_rubric_mean"": 2.50,
  ""evidence_relevance_per_item"": [4,4,1,1,1,4,4,1,4,1],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": false,
  ""details"": ""The report accurately reflects diary entries for most items, but omits evidence for items 3,4,5,8,10, affecting clarity; overall the frequency estimates are moderate, with anxiety prominent.""
}"
prompt_alternative_rhetoric,10,41,3.2,4.8,TRUE,"The report captures recurring anxiety, depressive mood, and occasional fatigue, but misattributes dates and underreports some episodes, inflating perceived frequency for nervousness and restlessness. Evidence generally aligns with content, yet not all referenced entries exist. The narrative highlights good self‑care practices, but overstates intensity for certain symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_190029.html,"{
  ""frequency_rubric_per_item"": [2,3,3,4,3,3,3,3,3,5],
  ""frequency_rubric_mean"": 3.30,
  ""evidence_relevance_per_item"": [4,5,4,5,5,5,5,5,5,5],
  ""evidence_relevance_mean"": 4.80,
  ""hallucination"": true,
  ""details"": ""The report captures recurring anxiety, depressive mood, and occasional fatigue, but misattributes dates and underreports some episodes, inflating perceived frequency for nervousness and restlessness. Evidence generally aligns with content, yet not all referenced entries exist. The narrative highlights good self‑care practices, but overstates intensity for certain symptoms.""
}"
prompt_alternative_rhetoric,11,28,2.4,2.5,FALSE,"The report captures frequent fatigue, anxiety, and depression, but omits moderate restlessness and extreme nervousness, with some gaps in evidence.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_190132.html,"{
  ""frequency_rubric_per_item"": [5,5,1,1,3,1,3,1,3,1],
  ""frequency_rubric_mean"": 2.40,
  ""evidence_relevance_per_item"": [5,4,1,1,2,1,4,1,5,1],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": false,
  ""details"": ""The report captures frequent fatigue, anxiety, and depression, but omits moderate restlessness and extreme nervousness, with some gaps in evidence.""
}"
prompt_alternative_rhetoric,12,27,1.8,3.8,FALSE,"Report notes recurring fatigue, anxiety, and restlessness, with sparse evidence for other items. Overall the scores appear consistent with the diary content and the report is well grounded in the journal entries.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_190220.html,"{""frequency_rubric_per_item"":[2,3,1,1,2,2,2,2,2,1],""frequency_rubric_mean"":1.70,""evidence_relevance_per_item"":[5,5,1,1,5,5,5,5,5,1],""evidence_relevance_mean"":3.80,""hallucination"":false,""details"":""Report notes recurring fatigue, anxiety, and restlessness, with sparse evidence for other items. Overall the scores appear consistent with the diary content and the report is well grounded in the journal entries.""}"
prompt_alternative_rhetoric,13,26,2,3,FALSE,"The report provides clear evidence and high relevance for items 1,2,6,7,9, but fails to include any evidence for items 3,4,5,8,10, leading to low frequency and relevance scores. The total is inconsistent with the reported total score of 26. No hallucinations detected, but completeness limited.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_190335.html,"{
  ""frequency_rubric_per_item"": [3, 3, 1, 1, 1, 3, 3, 1, 3, 1],
  ""frequency_rubric_mean"": 2.00,
  ""evidence_relevance_per_item"": [5, 5, 1, 1, 1, 5, 5, 1, 5, 1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": false,
  ""details"": ""The report provides clear evidence and high relevance for items 1,2,6,7,9, but fails to include any evidence for items 3,4,5,8,10, leading to low frequency and relevance scores. The total is inconsistent with the reported total score of 26. No hallucinations detected, but completeness limited.""
}"
prompt_alternative_rhetoric,14,27,2.9,2.5,FALSE,"Report shows strong fatigue and anxiety frequency, but evidence coverage is uneven; several items lack rationale, and reporting confidence for depression relies on limited entries.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_190433.html,"{
  ""frequency_rubric_per_item"": [5,5,3,1,1,3,3,1,4,3],
  ""frequency_rubric_mean"": 3.00,
  ""evidence_relevance_per_item"": [4,4,1,1,1,4,4,1,4,1],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": false,
  ""details"": ""Report shows strong fatigue and anxiety frequency, but evidence coverage is uneven; several items lack rationale, and reporting confidence for depression relies on limited entries.""
}"
prompt_alternative_rhetoric,15,20,1.8,2.8,FALSE,"The report flags consistent low‑to‑moderate distress, emphasizing persistent restlessness, anxiety, and depressive rumination. It tracks fatigue, effort, and brief episodes of worthlessness but lacks concrete evidence for these latter. Coping efforts such as grounding, exercise, and creative outlets emerge as mitigating factors. Overall, the narrative captures a realistic picture of varied symptom frequency, though some item evaluations could be refined.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_190530.html,"{
  ""frequency_rubric_per_item"": [1, 2, 1, 1, 2, 3, 2, 1, 3, 2],
  ""frequency_rubric_mean"": 1.80,
  ""evidence_relevance_per_item"": [1, 4, 1, 1, 4, 4, 4, 1, 4, 4],
  ""evidence_relevance_mean"": 2.80,
  ""hallucination"": false,
  ""details"": ""The report flags consistent low‑to‑moderate distress, emphasizing persistent restlessness, anxiety, and depressive rumination. It tracks fatigue, effort, and brief episodes of worthlessness but lacks concrete evidence for these latter. Coping efforts such as grounding, exercise, and creative outlets emerge as mitigating factors. Overall, the narrative captures a realistic picture of varied symptom frequency, though some item evaluations could be refined.""
}"
prompt_alternative_rhetoric,16,24,1.8,2.2,FALSE,"Report highlights moderate anxiety and depression, but notes limited evidence for fatigue, hopelessness, and restlessness. Evidence tied mainly to nervousness and low mood; other items lack concrete support. Overall, the summary may underrepresent frequencies for several symptoms, leading to low evidence relevance.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_190607.html,"{""frequency_rubric_per_item"":[1,3,1,1,1,3,3,1,3,1],""frequency_rubric_mean"":1.80,""evidence_relevance_per_item"":[1,4,1,1,1,4,4,1,4,1],""evidence_relevance_mean"":2.20,""hallucination"":false,""details"":""Report highlights moderate anxiety and depression, but notes limited evidence for fatigue, hopelessness, and restlessness. Evidence tied mainly to nervousness and low mood; other items lack concrete support. Overall, the summary may underrepresent frequencies for several symptoms, leading to low evidence relevance.""}"
prompt_alternative_rhetoric,17,29,1.9,2.6,FALSE,"Exhaustion and depressive themes recur often, with moderate anxiety; restlessness and hopelessness appear rarely. Evidence for many items is sparse, limiting confidence in those ratings.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_190748.html,"{
  ""frequency_rubric_per_item"": [5,3,1,1,1,1,1,1,4,1],
  ""frequency_rubric_mean"": 1.90,
  ""evidence_relevance_per_item"": [5,5,1,1,1,1,5,1,5,1],
  ""evidence_relevance_mean"": 2.60,
  ""hallucination"": false,
  ""details"": ""Exhaustion and depressive themes recur often, with moderate anxiety; restlessness and hopelessness appear rarely. Evidence for many items is sparse, limiting confidence in those ratings.""
}"
prompt_alternative_rhetoric,18,30,1.9,2.8,FALSE,"The report references several key symptoms with dates, yet it leaves multiple items unaddressed, providing only minimal evidence for others. Score assignments sometimes conflict with documented frequency, and evidence for omitted items is absent. It offers a brief, structured summary but under‑utilizes the diary content to justify higher frequencies.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_190843.html,"{""frequency_rubric_per_item"":[2,2,1,1,3,3,2,1,3,1],""frequency_rubric_mean"":1.90,""evidence_relevance_per_item"":[4,4,1,1,4,4,4,1,4,1],""evidence_relevance_mean"":2.80,""hallucination"":false,""details"":""The report references several key symptoms with dates, yet it leaves multiple items unaddressed, providing only minimal evidence for others. Score assignments sometimes conflict with documented frequency, and evidence for omitted items is absent. It offers a brief, structured summary but under‑utilizes the diary content to justify higher frequencies.""}"
prompt_alternative_rhetoric,19,28,1.6,3,FALSE,"The diary shows sporadic fatigue and occasional anxiety, with stronger signals of low mood and effort-related stress. Many K‑10 items lack evidence, lowering confidence in the estimate. The report contains no hallucinations, but sparse evidence argues for lower frequency scores.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_191001.html,"{
  ""frequency_rubric_per_item"": [1,1,1,1,1,4,1,1,4,1],
  ""frequency_rubric_mean"": 1.60,
  ""evidence_relevance_per_item"": [5,5,1,1,1,5,5,1,5,1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": false,
  ""details"": ""The diary shows sporadic fatigue and occasional anxiety, with stronger signals of low mood and effort-related stress. Many K‑10 items lack evidence, lowering confidence in the estimate. The report contains no hallucinations, but sparse evidence argues for lower frequency scores.""
}"
prompt_alternative_rhetoric,20,31,2.1,2.8,FALSE,"The report cites relevant evidence for tiredness, anxiety, sadness and effort, but omits many items and provides little frequency context, resulting in low frequency scores.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_191103.html,"{
  ""frequency_rubric_per_item"": [2,4,1,1,1,3,3,2,3,1],
  ""frequency_rubric_mean"": 2.10,
  ""evidence_relevance_per_item"": [4,4,1,1,1,4,4,4,4,1],
  ""evidence_relevance_mean"": 2.80,
  ""hallucination"": false,
  ""details"": ""The report cites relevant evidence for tiredness, anxiety, sadness and effort, but omits many items and provides little frequency context, resulting in low frequency scores.""
}"
prompt_alternative_rhetoric,21,32,2.9,3.2,FALSE,"The report aligns well with the journal content for most items, but evidence for a few items is sparse or absent, leading to low relevance scores.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_191203.html,"{
  ""frequency_rubric_per_item"": [4, 4, 2, 2, 4, 1, 2, 2, 4, 4],
  ""frequency_rubric_mean"": 2.90,
  ""evidence_relevance_per_item"": [5, 5, 1, 1, 5, 4, 4, 1, 2, 4],
  ""evidence_relevance_mean"": 3.20,
  ""hallucination"": false,
  ""details"": ""The report aligns well with the journal content for most items, but evidence for a few items is sparse or absent, leading to low relevance scores.""
}"
prompt_alternative_rhetoric,22,25,1.6,3,FALSE,"The report matches journal evidence for tiredness, nervousness, sadness, effort, and depression. Frequency scores remain low, reflecting few mentions of restlessness or worthlessness. The total K10 score (25) seems reasonable, though item scores aren’t explicitly provided. Overall, the analysis appropriately ties diary content to K10 items, but lacks depth in quantifying less frequent symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_191249.html,"{
  ""frequency_rubric_per_item"": [2, 3, 1, 1, 1, 2, 2, 1, 2, 1],
  ""frequency_rubric_mean"": 1.60,
  ""evidence_relevance_per_item"": [5, 5, 1, 1, 1, 5, 5, 1, 5, 1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": false,
  ""details"": ""The report matches journal evidence for tiredness, nervousness, sadness, effort, and depression. Frequency scores remain low, reflecting few mentions of restlessness or worthlessness. The total K10 score (25) seems reasonable, though item scores aren’t explicitly provided. Overall, the analysis appropriately ties diary content to K10 items, but lacks depth in quantifying less frequent symptoms.""
}"
prompt_alternative_rhetoric,23,27,1.6,2,FALSE,"Report lacks evidence for most items, leading to low rigor for several scores; nevertheless it correctly cites some entries for fatigue and anxiety.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_191353.html,"{""frequency_rubric_per_item"":[2,2,1,1,1,1,3,1,3,1],""frequency_rubric_mean"":1.50,""evidence_relevance_per_item"":[4,4,1,1,1,1,3,1,3,1],""evidence_relevance_mean"":2.10,""hallucination"":false,""details"":""Report lacks evidence for most items, leading to low rigor for several scores; nevertheless it correctly cites some entries for fatigue and anxiety.""}"
prompt_alternative_rhetoric,24,30,2.3,2.9,TRUE,Moderate-high anxiety and fatigue noted; grounding and flow moments documented. Evidence largely aligns with items but many references are fabricated or incomplete. Several items lack support or show low relevance. Strength: recognition of adaptive coping practices. Weakness: hallucinated dates and inconsistent evidence reduce reliability.,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_191512.html,"{""frequency_rubric_per_item"":[4,5,2,1,2,2,3,1,2,1],""frequency_rubric_mean"":2.30,""evidence_relevance_per_item"":[4,4,4,1,4,2,4,1,4,1],""evidence_relevance_mean"":2.90,""hallucination"":true,""details"":""Moderate-high anxiety and fatigue noted; grounding and flow moments documented. Evidence largely aligns with items but many references are fabricated or incomplete. Several items lack support or show low relevance. Strength: recognition of adaptive coping practices. Weakness: hallucinated dates and inconsistent evidence reduce reliability.""}"
prompt_alternative_rhetoric,25,29,2.4,2.7,FALSE,"Diary shows frequent anxiety and low mood, moderate fatigue, occasional restlessness; coping strategies (grounding, gratitude) appear regular. No evidence of severe depressive episodes or worthlessness. Might need continued monitoring of chronic anxiety and low energy.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_191610.html,"{""frequency_rubric_per_item"":[3,4,1,1,3,3,3,1,4,1],""frequency_rubric_mean"":2.40,""evidence_relevance_per_item"":[4,4,1,1,3,4,4,1,4,1],""evidence_relevance_mean"":2.70,""hallucination"":false,""details"":""Diary shows frequent anxiety and low mood, moderate fatigue, occasional restlessness; coping strategies (grounding, gratitude) appear regular. No evidence of severe depressive episodes or worthlessness. Might need continued monitoring of chronic anxiety and low energy.""}"
prompt_alternative_rhetoric,26,28,1.7,3,TRUE,"The report assigns high K10 scores without corresponding frequency evidence, inflating symptoms. Evidence relevance is strong only for items with clear mentions; many items lack supporting quotes. This limits validity, especially for restlessness, hopelessness, and worthlessness. Strengths include acknowledgment of fatigue, anxious rumination, and depression hints; however, overall assessment may overstate severity.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_191757.html,"{
  ""frequency_rubric_per_item"": [2,2,1,1,1,3,2,1,3,1],
  ""frequency_rubric_mean"": 1.70,
  ""evidence_relevance_per_item"": [5,5,1,1,1,5,5,1,5,1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": true,
  ""details"": ""The report assigns high K10 scores without corresponding frequency evidence, inflating symptoms. Evidence relevance is strong only for items with clear mentions; many items lack supporting quotes. This limits validity, especially for restlessness, hopelessness, and worthlessness. Strengths include acknowledgment of fatigue, anxious rumination, and depression hints; however, overall assessment may overstate severity.""
}"
prompt_alternative_rhetoric,27,31,3.5,3.4,FALSE,"The report captures frequent fatigue, anxiety, and restlessness with high confidence, but missed or omitted evidence for hopeless, worthless, and one restlessness item, lowering relevance ratings. Overall, content largely aligns with the journal entries.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_191914.html,"{
  ""frequency_rubric_per_item"": [4,5,4,2,3,4,4,2,4,3],
  ""frequency_rubric_mean"": 3.50,
  ""evidence_relevance_per_item"": [5,5,5,1,1,5,5,1,5,1],
  ""evidence_relevance_mean"": 3.40,
  ""hallucination"": false,
  ""details"": ""The report captures frequent fatigue, anxiety, and restlessness with high confidence, but missed or omitted evidence for hopeless, worthless, and one restlessness item, lowering relevance ratings. Overall, content largely aligns with the journal entries.""
}"
prompt_alternative_rhetoric,28,39,3,4.7,FALSE,"Report captures recurring anxiety and effortful coping but omits exact K‑10 scores; evidence generally aligns with items, though the worthless item lacks support.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_192058.html,"{
  ""frequency_rubric_per_item"": [3,4,4,3,3,2,3,4,3,1],
  ""frequency_rubric_mean"": 3.00,
  ""evidence_relevance_per_item"": [5,5,5,5,5,5,5,5,5,2],
  ""evidence_relevance_mean"": 4.70,
  ""hallucination"": false,
  ""details"": ""Report captures recurring anxiety and effortful coping but omits exact K‑10 scores; evidence generally aligns with items, though the worthless item lacks support.""
}"
prompt_alternative_rhetoric,29,28,2.1,3.4,FALSE,"The diary shows several recurring distress signals—energetic fatigue, chronic nervousness, effortful tasks—yet contains frequent evidence of self‑care such as grounding walks and creative work. Evidence strongly supports many items, but gaps suggest possible under‑reporting in some areas.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_192242.html,"{ ""frequency_rubric_per_item"":[3,3,2,1,3,1,3,1,3,1],""frequency_rubric_mean"":2.10,""evidence_relevance_per_item"":[5,5,5,1,5,1,5,1,5,1],""evidence_relevance_mean"":3.40,""hallucination"":false,""details"":""The diary shows several recurring distress signals—energetic fatigue, chronic nervousness, effortful tasks—yet contains frequent evidence of self‑care such as grounding walks and creative work. Evidence strongly supports many items, but gaps suggest possible under‑reporting in some areas.""}"
prompt_alternative_rhetoric,30,26,1.7,2.2,FALSE,"The report highlights several emotions, referencing only a few dated entries; many K‑10 items lack supporting evidence, leaving scores unsubstantiated. While some evidence aligns well with the corresponding items, others are missing altogether. The analysis offers a mixed picture, with strengths in grounding notes but notable gaps for anxiety, depression, and obsessive‑compulsive themes.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_192350.html,"{
  ""frequency_rubric_per_item"": [3,3,1,1,1,2,3,1,1,1],
  ""frequency_rubric_mean"": 1.70,
  ""evidence_relevance_per_item"": [4,4,1,1,1,4,4,1,1,1],
  ""evidence_relevance_mean"": 2.20,
  ""hallucination"": false,
  ""details"": ""The report highlights several emotions, referencing only a few dated entries; many K‑10 items lack supporting evidence, leaving scores unsubstantiated. While some evidence aligns well with the corresponding items, others are missing altogether. The analysis offers a mixed picture, with strengths in grounding notes but notable gaps for anxiety, depression, and obsessive‑compulsive themes.""
}"
prompt_alternative_rhetoric,31,26,2.4,2.8,FALSE,"The report succinctly presents K10 scores and ties evidence to many items, though a few absent or vague entries (e.g., hopelessness, worthlessness) weaken its rigor. Evidence relevance is solid where support exists, yet items lacking evidence receive low relevance, highlighting gaps in narration. Frequency assessment is broad but could better align with actual diary spread.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_192455.html,"{
  ""frequency_rubric_per_item"": [3,4,1,1,4,1,3,1,3,3],
  ""frequency_rubric_mean"": 2.40,
  ""evidence_relevance_per_item"": [5,5,1,1,5,1,4,1,4,1],
  ""evidence_relevance_mean"": 2.80,
  ""hallucination"": false,
  ""details"": ""The report succinctly presents K10 scores and ties evidence to many items, though a few absent or vague entries (e.g., hopelessness, worthlessness) weaken its rigor. Evidence relevance is solid where support exists, yet items lacking evidence receive low relevance, highlighting gaps in narration. Frequency assessment is broad but could better align with actual diary spread.""
}"
prompt_alternative_rhetoric,32,21,1.6,1.1,TRUE,"The diary shows frequent anxious thoughts and mild fatigue across entries, with occasional intense nervousness but little evidence of hopelessness or severe depression. Grounding practices and social events provide some relief. The report, however, supplies sparse evidence and likely overstates item scores, raising concerns about data fidelity. Strengths include regular social engagement and physical activity that offer resilience.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_192553.html,"{""frequency_rubric_per_item"":[2,3,1,1,2,1,1,1,2,2],""frequency_rubric_mean"":1.60,""evidence_relevance_per_item"":[1,2,1,1,1,1,1,1,1,1],""evidence_relevance_mean"":1.00,""hallucination"":true,""details"":""The diary shows frequent anxious thoughts and mild fatigue across entries, with occasional intense nervousness but little evidence of hopelessness or severe depression. Grounding practices and social events provide some relief. The report, however, supplies sparse evidence and likely overstates item scores, raising concerns about data fidelity. Strengths include regular social engagement and physical activity that offer resilience.""}"
prompt_alternative_rhetoric,33,26,1.9,2.7,FALSE,"The report concentrates on fatigue and anxiety, highlights depressive snapshots, but offers no evidence for hopelessness, restlessness, worthlessness, or inability to sit still. It lists frequencies without supporting entries for several items, causing gaps in the assessment. Overall, the evidence is uneven, and key symptom areas are underreported.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_192811.html,"{""frequency_rubric_per_item"":[4,2,2,1,1,1,2,1,4,1],""frequency_rubric_mean"":1.90,""evidence_relevance_per_item"":[5,4,4,1,1,1,4,1,5,1],""evidence_relevance_mean"":2.80,""hallucination"":false,""details"":""The report concentrates on fatigue and anxiety, highlights depressive snapshots, but offers no evidence for hopelessness, restlessness, worthlessness, or inability to sit still. It lists frequencies without supporting entries for several items, causing gaps in the assessment. Overall, the evidence is uneven, and key symptom areas are underreported.""}"
prompt_alternative_rhetoric,34,26,1.8,3,FALSE,"Evidence aligns well for fatigue, anxiety, and depression items, but key items lack citations. Frequency ratings often underestimate recurrences, especially for anxiety. A brief review clarifies which diary entries support each symptom, improving precision.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_192910.html,"{
  ""frequency_rubric_per_item"": [2,4,2,1,1,1,2,1,3,1],
  ""frequency_rubric_mean"": 1.80,
  ""evidence_relevance_per_item"": [5,5,5,1,1,1,5,1,5,1],
  ""evidence_relevance_mean"": 3.40,
  ""hallucination"": false,
  ""details"": ""Evidence aligns well for fatigue, anxiety, and depression items, but key items lack citations. Frequency ratings often underestimate recurrences, especially for anxiety. A brief review clarifies which diary entries support each symptom, improving precision.""
}"
prompt_alternative_rhetoric,35,35,3.6,4.1,FALSE,"The report largely matches the diary, accurately noting frequent anxiety, restlessness, and depressive cues, though it inexplicably omits evidence for hopelessness and worthlessness. It over‑estimates the prevalence of extreme anxiety and does not reflect the mild frequency of hopelessness. Strengths include clear mapping of symptoms to entries and a realistic distress score. Overall no evidence of fabricated details.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_193046.html,"{
  ""frequency_rubric_per_item"": [3, 4, 4, 1, 5, 4, 5, 4, 5, 1],
  ""frequency_rubric_mean"": 3.60,
  ""evidence_relevance_per_item"": [5, 5, 4, 1, 5, 5, 5, 5, 5, 1],
  ""evidence_relevance_mean"": 4.10,
  ""hallucination"": false,
  ""details"": ""The report largely matches the diary, accurately noting frequent anxiety, restlessness, and depressive cues, though it inexplicably omits evidence for hopelessness and worthlessness. It over‑estimates the prevalence of extreme anxiety and does not reflect the mild frequency of hopelessness. Strengths include clear mapping of symptoms to entries and a realistic distress score. Overall no evidence of fabricated details.""
}"
prompt_alternative_rhetoric,36,34,2.7,5,FALSE,"The report presents a coherent estimate grounded in diary entries, correctly aligning evidence with symptoms, though quantitative scoring and total score might need further verification. Frequency ratings are moderate; evidence relevance consistently high. No hallucinations detected.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_193138.html,"{""frequency_rubric_per_item"":[4,4,2,1,3,3,4,1,3,2],""frequency_rubric_mean"":2.70,""evidence_relevance_per_item"":[5,5,5,5,5,5,5,5,5,5],""evidence_relevance_mean"":5.00,""hallucination"":false,""details"":""The report presents a coherent estimate grounded in diary entries, correctly aligning evidence with symptoms, though quantitative scoring and total score might need further verification. Frequency ratings are moderate; evidence relevance consistently high. No hallucinations detected.""}"
